country_iso,province_id,province_wos,province_wos_biol,province_wos_cons,country_wos,country_wos_biol,country_wos_cons,country_region,country_continent
SYC,1,0,0,0,1790,1102,103,Eastern Africa,Africa
SYC,2,0,0,0,1790,1102,103,Eastern Africa,Africa
SYC,3,4,2,0,1790,1102,103,Eastern Africa,Africa
SYC,4,0,0,0,1790,1102,103,Eastern Africa,Africa
SYC,5,0,0,0,1790,1102,103,Eastern Africa,Africa
SYC,6,0,0,0,1790,1102,103,Eastern Africa,Africa
SYC,7,0,0,0,1790,1102,103,Eastern Africa,Africa
SYC,8,0,0,0,1790,1102,103,Eastern Africa,Africa
SYC,9,0,0,0,1790,1102,103,Eastern Africa,Africa
SYC,10,0,0,0,1790,1102,103,Eastern Africa,Africa
SYC,11,3,2,0,1790,1102,103,Eastern Africa,Africa
SYC,12,1,0,0,1790,1102,103,Eastern Africa,Africa
SYC,13,1,1,0,1790,1102,103,Eastern Africa,Africa
SYC,14,0,0,0,1790,1102,103,Eastern Africa,Africa
SYC,15,0,0,0,1790,1102,103,Eastern Africa,Africa
SYC,16,4,4,0,1790,1102,103,Eastern Africa,Africa
SYC,17,0,0,0,1790,1102,103,Eastern Africa,Africa
SYC,18,0,0,0,1790,1102,103,Eastern Africa,Africa
SYC,19,0,0,0,1790,1102,103,Eastern Africa,Africa
SYC,20,6,5,0,1790,1102,103,Eastern Africa,Africa
SYC,21,0,0,0,1790,1102,103,Eastern Africa,Africa
SYC,22,2,0,0,1790,1102,103,Eastern Africa,Africa
SYC,23,0,0,0,1790,1102,103,Eastern Africa,Africa
SYC,24,1,0,0,1790,1102,103,Eastern Africa,Africa
SYC,25,0,0,0,1790,1102,103,Eastern Africa,Africa
SYC,26,5,2,2,1790,1102,103,Eastern Africa,Africa
SLE,1,107,41,2,2457,647,21,Western Africa,Africa
SLE,2,104,32,1,2457,647,21,Western Africa,Africa
SLE,3,86,26,3,2457,647,21,Western Africa,Africa
SLE,4,160,54,3,2457,647,21,Western Africa,Africa
SGP,1,618,146,8,19530,3881,84,South-Eastern Asia,Asia
SGP,2,990,234,12,19530,3881,84,South-Eastern Asia,Asia
SGP,3,99,35,1,19530,3881,84,South-Eastern Asia,Asia
SGP,4,330,111,3,19530,3881,84,South-Eastern Asia,Asia
SGP,5,349,124,4,19530,3881,84,South-Eastern Asia,Asia
SVK,1,30,4,1,9508,3482,37,Eastern Europe,Europe
SVK,2,29,9,0,9508,3482,37,Eastern Europe,Europe
SVK,3,381,163,3,9508,3482,37,Eastern Europe,Europe
SVK,4,166,46,0,9508,3482,37,Eastern Europe,Europe
SVK,5,89,36,0,9508,3482,37,Eastern Europe,Europe
SVK,6,0,0,0,9508,3482,37,Eastern Europe,Europe
SVK,7,23,7,0,9508,3482,37,Eastern Europe,Europe
SVK,8,29,11,0,9508,3482,37,Eastern Europe,Europe
SVN,1,10,6,0,7853,2315,55,Southern Europe,Europe
SVN,2,12,5,0,7853,2315,55,Southern Europe,Europe
SVN,3,0,0,0,7853,2315,55,Southern Europe,Europe
SVN,4,4,1,0,7853,2315,55,Southern Europe,Europe
SVN,5,1,0,0,7853,2315,55,Southern Europe,Europe
SVN,6,1,0,0,7853,2315,55,Southern Europe,Europe
SVN,7,548,130,2,7853,2315,55,Southern Europe,Europe
SVN,8,0,0,0,7853,2315,55,Southern Europe,Europe
SVN,9,1,1,0,7853,2315,55,Southern Europe,Europe
SVN,10,2,1,0,7853,2315,55,Southern Europe,Europe
SVN,11,0,0,0,7853,2315,55,Southern Europe,Europe
SVN,12,1,0,0,7853,2315,55,Southern Europe,Europe
SLB,1,255,66,1,4045,893,52,Melanesia,Oceania
SLB,2,16,9,2,4045,893,52,Melanesia,Oceania
SLB,3,51,22,1,4045,893,52,Melanesia,Oceania
SLB,4,38,12,0,4045,893,52,Melanesia,Oceania
SLB,5,30,16,0,4045,893,52,Melanesia,Oceania
SLB,6,1,0,0,4045,893,52,Melanesia,Oceania
SLB,7,83,16,0,4045,893,52,Melanesia,Oceania
SLB,8,1,0,0,4045,893,52,Melanesia,Oceania
SLB,9,145,58,3,4045,893,52,Melanesia,Oceania
SLB,10,365,141,10,4045,893,52,Melanesia,Oceania
SOM,1,1,0,0,2008,575,14,Eastern Africa,Africa
SOM,2,5,1,0,2008,575,14,Eastern Africa,Africa
SOM,3,1,1,0,2008,575,14,Eastern Africa,Africa
SOM,4,1,1,0,2008,575,14,Eastern Africa,Africa
SOM,5,27,6,0,2008,575,14,Eastern Africa,Africa
SOM,6,0,0,0,2008,575,14,Eastern Africa,Africa
SOM,7,3,0,0,2008,575,14,Eastern Africa,Africa
SOM,8,1,1,0,2008,575,14,Eastern Africa,Africa
SOM,9,0,0,0,2008,575,14,Eastern Africa,Africa
SOM,10,0,0,0,2008,575,14,Eastern Africa,Africa
SOM,11,2,1,0,2008,575,14,Eastern Africa,Africa
SOM,12,2,2,0,2008,575,14,Eastern Africa,Africa
SOM,13,1,1,0,2008,575,14,Eastern Africa,Africa
SOM,14,1,0,0,2008,575,14,Eastern Africa,Africa
SOM,15,1,0,0,2008,575,14,Eastern Africa,Africa
SOM,16,0,0,0,2008,575,14,Eastern Africa,Africa
SOM,17,3,0,0,2008,575,14,Eastern Africa,Africa
SOM,18,39,12,0,2008,575,14,Eastern Africa,Africa
ZAF,1,2424,1310,70,84234,30153,1635,Southern Africa,Africa
ZAF,2,882,312,11,84234,30153,1635,Southern Africa,Africa
ZAF,3,787,240,10,84234,30153,1635,Southern Africa,Africa
ZAF,4,2821,1354,83,84234,30153,1635,Southern Africa,Africa
ZAF,5,2132,818,42,84234,30153,1635,Southern Africa,Africa
ZAF,6,755,319,22,84234,30153,1635,Southern Africa,Africa
ZAF,7,2302,830,40,84234,30153,1635,Southern Africa,Africa
ZAF,8,908,478,24,84234,30153,1635,Southern Africa,Africa
ZAF,9,3089,1573,82,84234,30153,1635,Southern Africa,Africa
KOR,1,300,103,0,39131,10516,129,Eastern Asia,Asia
KOR,2,10,2,0,39131,10516,129,Eastern Asia,Asia
KOR,3,16,4,0,39131,10516,129,Eastern Asia,Asia
KOR,4,121,43,0,39131,10516,129,Eastern Asia,Asia
KOR,5,149,66,0,39131,10516,129,Eastern Asia,Asia
KOR,6,62,23,0,39131,10516,129,Eastern Asia,Asia
KOR,7,133,49,1,39131,10516,129,Eastern Asia,Asia
KOR,8,118,38,1,39131,10516,129,Eastern Asia,Asia
KOR,9,23,8,0,39131,10516,129,Eastern Asia,Asia
KOR,10,48,10,0,39131,10516,129,Eastern Asia,Asia
KOR,11,158,63,0,39131,10516,129,Eastern Asia,Asia
KOR,12,682,374,6,39131,10516,129,Eastern Asia,Asia
KOR,13,22,8,0,39131,10516,129,Eastern Asia,Asia
KOR,14,42,9,0,39131,10516,129,Eastern Asia,Asia
KOR,15,10,3,0,39131,10516,129,Eastern Asia,Asia
KOR,16,2057,522,4,39131,10516,129,Eastern Asia,Asia
KOR,17,119,60,0,39131,10516,129,Eastern Asia,Asia
SSD,1,5,1,0,1003,282,8,Northern Africa,Africa
SSD,2,2,1,0,1003,282,8,Northern Africa,Africa
SSD,3,3,2,0,1003,282,8,Northern Africa,Africa
SSD,4,34,12,0,1003,282,8,Northern Africa,Africa
SSD,5,0,0,0,1003,282,8,Northern Africa,Africa
SSD,6,13,4,0,1003,282,8,Northern Africa,Africa
SSD,7,19,12,0,1003,282,8,Northern Africa,Africa
SSD,8,1,0,0,1003,282,8,Northern Africa,Africa
SSD,9,3,2,0,1003,282,8,Northern Africa,Africa
SSD,10,2,0,0,1003,282,8,Northern Africa,Africa
ESP,1,311,123,6,112656,37768,1310,Southern Europe,Europe
ESP,2,469,144,5,112656,37768,1310,Southern Europe,Europe
ESP,3,485,190,8,112656,37768,1310,Southern Europe,Europe
ESP,4,242,85,3,112656,37768,1310,Southern Europe,Europe
ESP,5,397,148,3,112656,37768,1310,Southern Europe,Europe
ESP,6,3898,1529,61,112656,37768,1310,Southern Europe,Europe
ESP,7,25,6,0,112656,37768,1310,Southern Europe,Europe
ESP,8,3633,1127,24,112656,37768,1310,Southern Europe,Europe
ESP,9,438,150,3,112656,37768,1310,Southern Europe,Europe
ESP,10,2242,810,10,112656,37768,1310,Southern Europe,Europe
ESP,11,446,146,5,112656,37768,1310,Southern Europe,Europe
ESP,12,2915,1411,24,112656,37768,1310,Southern Europe,Europe
ESP,13,711,348,22,112656,37768,1310,Southern Europe,Europe
ESP,14,1610,634,36,112656,37768,1310,Southern Europe,Europe
ESP,15,301,130,1,112656,37768,1310,Southern Europe,Europe
ESP,16,1136,448,12,112656,37768,1310,Southern Europe,Europe
ESP,17,917,347,4,112656,37768,1310,Southern Europe,Europe
ESP,18,996,301,10,112656,37768,1310,Southern Europe,Europe
LKA,1,12,4,0,8435,2902,96,Southern Asia,Asia
LKA,2,61,21,0,8435,2902,96,Southern Asia,Asia
LKA,3,9,3,0,8435,2902,96,Southern Asia,Asia
LKA,4,24,7,0,8435,2902,96,Southern Asia,Asia
LKA,5,311,120,1,8435,2902,96,Southern Asia,Asia
LKA,6,55,25,0,8435,2902,96,Southern Asia,Asia
LKA,7,30,16,0,8435,2902,96,Southern Asia,Asia
LKA,8,21,7,1,8435,2902,96,Southern Asia,Asia
LKA,9,55,13,1,8435,2902,96,Southern Asia,Asia
LKA,10,16,7,0,8435,2902,96,Southern Asia,Asia
LKA,11,107,40,0,8435,2902,96,Southern Asia,Asia
LKA,12,8,2,0,8435,2902,96,Southern Asia,Asia
LKA,13,6,3,0,8435,2902,96,Southern Asia,Asia
LKA,14,23,7,0,8435,2902,96,Southern Asia,Asia
LKA,15,36,17,0,8435,2902,96,Southern Asia,Asia
LKA,16,12,5,0,8435,2902,96,Southern Asia,Asia
LKA,17,33,17,1,8435,2902,96,Southern Asia,Asia
LKA,18,12,6,0,8435,2902,96,Southern Asia,Asia
LKA,19,2,0,0,8435,2902,96,Southern Asia,Asia
LKA,20,19,4,0,8435,2902,96,Southern Asia,Asia
LKA,21,26,14,0,8435,2902,96,Southern Asia,Asia
LKA,22,28,20,1,8435,2902,96,Southern Asia,Asia
LKA,23,28,9,1,8435,2902,96,Southern Asia,Asia
LKA,24,29,8,0,8435,2902,96,Southern Asia,Asia
LKA,25,9,4,0,8435,2902,96,Southern Asia,Asia
SDN,1,134,53,2,8631,2471,36,Northern Africa,Africa
SDN,2,79,32,0,8631,2471,36,Northern Africa,Africa
SDN,3,160,63,0,8631,2471,36,Northern Africa,Africa
SDN,4,23,4,1,8631,2471,36,Northern Africa,Africa
SDN,5,11,1,0,8631,2471,36,Northern Africa,Africa
SDN,6,73,34,0,8631,2471,36,Northern Africa,Africa
SDN,7,487,136,0,8631,2471,36,Northern Africa,Africa
SDN,8,30,7,0,8631,2471,36,Northern Africa,Africa
SDN,9,36,8,0,8631,2471,36,Northern Africa,Africa
SDN,10,631,192,8,8631,2471,36,Northern Africa,Africa
SDN,11,173,52,3,8631,2471,36,Northern Africa,Africa
SDN,12,533,217,1,8631,2471,36,Northern Africa,Africa
SDN,13,35,11,0,8631,2471,36,Northern Africa,Africa
SDN,14,60,11,1,8631,2471,36,Northern Africa,Africa
SDN,15,18,3,0,8631,2471,36,Northern Africa,Africa
SDN,16,29,7,0,8631,2471,36,Northern Africa,Africa
SDN,17,28,10,0,8631,2471,36,Northern Africa,Africa
SDN,18,86,40,1,8631,2471,36,Northern Africa,Africa
SUR,1,7,5,0,1247,611,23,South America,Americas
SUR,2,1,1,0,1247,611,23,South America,Americas
SUR,3,0,0,0,1247,611,23,South America,Americas
SUR,4,11,8,0,1247,611,23,South America,Americas
SUR,5,7,3,1,1247,611,23,South America,Americas
SUR,6,21,14,1,1247,611,23,South America,Americas
SUR,7,52,13,0,1247,611,23,South America,Americas
SUR,8,2,1,0,1247,611,23,South America,Americas
SUR,9,8,6,1,1247,611,23,South America,Americas
SUR,10,1,0,0,1247,611,23,South America,Americas
SJM,1,1639,928,125,4640,2613,348,Northern Europe,Europe
SJM,2,1584,915,126,4640,2613,348,Northern Europe,Europe
SWZ,1,6,2,0,1123,437,21,Southern Africa,Africa
SWZ,2,18,8,1,1123,437,21,Southern Africa,Africa
SWZ,3,17,6,0,1123,437,21,Southern Africa,Africa
SWZ,4,6,4,0,1123,437,21,Southern Africa,Africa
SWE,1,154,53,5,59877,18865,695,Northern Europe,Europe
SWE,2,83,18,0,59877,18865,695,Northern Europe,Europe
SWE,3,105,33,0,59877,18865,695,Northern Europe,Europe
SWE,4,19,9,1,59877,18865,695,Northern Europe,Europe
SWE,5,461,140,4,59877,18865,695,Northern Europe,Europe
SWE,6,58,25,0,59877,18865,695,Northern Europe,Europe
SWE,7,162,40,0,59877,18865,695,Northern Europe,Europe
SWE,8,103,14,0,59877,18865,695,Northern Europe,Europe
SWE,9,50,18,0,59877,18865,695,Northern Europe,Europe
SWE,10,17,4,0,59877,18865,695,Northern Europe,Europe
SWE,11,103,28,2,59877,18865,695,Northern Europe,Europe
SWE,12,212,49,1,59877,18865,695,Northern Europe,Europe
SWE,13,26,6,1,59877,18865,695,Northern Europe,Europe
SWE,14,283,71,1,59877,18865,695,Northern Europe,Europe
SWE,15,2907,762,6,59877,18865,695,Northern Europe,Europe
SWE,16,1294,305,5,59877,18865,695,Northern Europe,Europe
SWE,17,122,32,0,59877,18865,695,Northern Europe,Europe
SWE,18,239,70,0,59877,18865,695,Northern Europe,Europe
SWE,19,21,14,0,59877,18865,695,Northern Europe,Europe
SWE,20,39,6,0,59877,18865,695,Northern Europe,Europe
SWE,21,67,12,0,59877,18865,695,Northern Europe,Europe
CHE,1,57,18,0,29421,8237,318,Western Europe,Europe
CHE,2,5,2,0,29421,8237,318,Western Europe,Europe
CHE,3,4,1,0,29421,8237,318,Western Europe,Europe
CHE,4,120,46,1,29421,8237,318,Western Europe,Europe
CHE,5,124,44,1,29421,8237,318,Western Europe,Europe
CHE,6,595,102,3,29421,8237,318,Western Europe,Europe
CHE,7,115,22,2,29421,8237,318,Western Europe,Europe
CHE,8,1448,469,12,29421,8237,318,Western Europe,Europe
CHE,9,53,3,0,29421,8237,318,Western Europe,Europe
CHE,10,177,58,6,29421,8237,318,Western Europe,Europe
CHE,11,584,240,9,29421,8237,318,Western Europe,Europe
CHE,12,135,45,1,29421,8237,318,Western Europe,Europe
CHE,13,139,59,0,29421,8237,318,Western Europe,Europe
CHE,14,3,1,0,29421,8237,318,Western Europe,Europe
CHE,15,4,0,0,29421,8237,318,Western Europe,Europe
CHE,16,5,0,0,29421,8237,318,Western Europe,Europe
CHE,17,28,10,0,29421,8237,318,Western Europe,Europe
CHE,18,18,4,0,29421,8237,318,Western Europe,Europe
CHE,19,44,2,0,29421,8237,318,Western Europe,Europe
CHE,20,27,7,0,29421,8237,318,Western Europe,Europe
CHE,21,253,90,3,29421,8237,318,Western Europe,Europe
CHE,22,12,4,0,29421,8237,318,Western Europe,Europe
CHE,23,383,134,6,29421,8237,318,Western Europe,Europe
CHE,24,221,49,1,29421,8237,318,Western Europe,Europe
CHE,25,1273,337,7,29421,8237,318,Western Europe,Europe
CHE,26,39,10,0,29421,8237,318,Western Europe,Europe
SYR,1,5,3,0,4131,1082,13,Western Asia,Asia
SYR,2,166,75,0,4131,1082,13,Western Asia,Asia
SYR,3,18,3,0,4131,1082,13,Western Asia,Asia
SYR,4,1,0,0,4131,1082,13,Western Asia,Asia
SYR,5,220,47,0,4131,1082,13,Western Asia,Asia
SYR,6,17,9,0,4131,1082,13,Western Asia,Asia
SYR,7,10,4,0,4131,1082,13,Western Asia,Asia
SYR,8,32,9,0,4131,1082,13,Western Asia,Asia
SYR,9,19,3,0,4131,1082,13,Western Asia,Asia
SYR,10,10,3,0,4131,1082,13,Western Asia,Asia
SYR,11,44,20,1,4131,1082,13,Western Asia,Asia
SYR,12,2,0,0,4131,1082,13,Western Asia,Asia
SYR,13,9,2,0,4131,1082,13,Western Asia,Asia
SYR,14,26,15,0,4131,1082,13,Western Asia,Asia
TJK,1,32,7,0,1146,450,13,Central Asia,Asia
TJK,2,17,9,0,1146,450,13,Central Asia,Asia
TJK,3,9,0,0,1146,450,13,Central Asia,Asia
TJK,4,5,0,0,1146,450,13,Central Asia,Asia
TJK,5,0,0,0,1146,450,13,Central Asia,Asia
TZA,1,157,81,4,18567,7657,422,Eastern Africa,Africa
TZA,2,1370,560,3,18567,7657,422,Eastern Africa,Africa
TZA,3,68,15,0,18567,7657,422,Eastern Africa,Africa
TZA,4,34,13,0,18567,7657,422,Eastern Africa,Africa
TZA,5,105,27,3,18567,7657,422,Eastern Africa,Africa
TZA,6,115,42,0,18567,7657,422,Eastern Africa,Africa
TZA,7,49,35,19,18567,7657,422,Eastern Africa,Africa
TZA,8,40,21,0,18567,7657,422,Eastern Africa,Africa
TZA,9,385,188,12,18567,7657,422,Eastern Africa,Africa
TZA,10,40,16,2,18567,7657,422,Eastern Africa,Africa
TZA,11,100,50,11,18567,7657,422,Eastern Africa,Africa
TZA,12,96,44,8,18567,7657,422,Eastern Africa,Africa
TZA,13,130,43,0,18567,7657,422,Eastern Africa,Africa
TZA,14,295,113,5,18567,7657,422,Eastern Africa,Africa
TZA,15,38,14,0,18567,7657,422,Eastern Africa,Africa
TZA,16,331,119,0,18567,7657,422,Eastern Africa,Africa
TZA,17,15,2,0,18567,7657,422,Eastern Africa,Africa
TZA,18,6,4,0,18567,7657,422,Eastern Africa,Africa
TZA,19,7,3,0,18567,7657,422,Eastern Africa,Africa
TZA,20,20,6,0,18567,7657,422,Eastern Africa,Africa
TZA,21,118,44,14,18567,7657,422,Eastern Africa,Africa
TZA,22,25,7,0,18567,7657,422,Eastern Africa,Africa
TZA,23,19,3,0,18567,7657,422,Eastern Africa,Africa
TZA,24,6,3,0,18567,7657,422,Eastern Africa,Africa
TZA,25,29,14,0,18567,7657,422,Eastern Africa,Africa
TZA,26,26,13,1,18567,7657,422,Eastern Africa,Africa
TZA,27,140,55,0,18567,7657,422,Eastern Africa,Africa
TZA,28,27,15,2,18567,7657,422,Eastern Africa,Africa
TZA,29,2,2,0,18567,7657,422,Eastern Africa,Africa
TZA,30,15,7,0,18567,7657,422,Eastern Africa,Africa
THA,1,1,0,0,37100,12845,253,South-Eastern Asia,Asia
THA,2,2,1,0,37100,12845,253,South-Eastern Asia,Asia
THA,3,2100,752,8,37100,12845,253,South-Eastern Asia,Asia
THA,4,4,2,0,37100,12845,253,South-Eastern Asia,Asia
THA,5,4,3,0,37100,12845,253,South-Eastern Asia,Asia
THA,6,34,15,1,37100,12845,253,South-Eastern Asia,Asia
THA,7,18,10,0,37100,12845,253,South-Eastern Asia,Asia
THA,8,13,7,0,37100,12845,253,South-Eastern Asia,Asia
THA,9,77,37,1,37100,12845,253,South-Eastern Asia,Asia
THA,10,943,309,1,37100,12845,253,South-Eastern Asia,Asia
THA,11,130,35,2,37100,12845,253,South-Eastern Asia,Asia
THA,12,21,15,0,37100,12845,253,South-Eastern Asia,Asia
THA,13,47,21,0,37100,12845,253,South-Eastern Asia,Asia
THA,14,19,7,0,37100,12845,253,South-Eastern Asia,Asia
THA,15,83,43,0,37100,12845,253,South-Eastern Asia,Asia
THA,16,165,68,0,37100,12845,253,South-Eastern Asia,Asia
THA,17,400,122,2,37100,12845,253,South-Eastern Asia,Asia
THA,18,81,30,0,37100,12845,253,South-Eastern Asia,Asia
THA,19,86,30,1,37100,12845,253,South-Eastern Asia,Asia
THA,20,42,19,0,37100,12845,253,South-Eastern Asia,Asia
THA,21,68,26,1,37100,12845,253,South-Eastern Asia,Asia
THA,22,17,5,0,37100,12845,253,South-Eastern Asia,Asia
THA,23,51,21,0,37100,12845,253,South-Eastern Asia,Asia
THA,24,15,6,1,37100,12845,253,South-Eastern Asia,Asia
THA,25,10,3,0,37100,12845,253,South-Eastern Asia,Asia
THA,26,18,8,0,37100,12845,253,South-Eastern Asia,Asia
THA,27,61,23,0,37100,12845,253,South-Eastern Asia,Asia
THA,28,22,10,0,37100,12845,253,South-Eastern Asia,Asia
THA,29,172,51,2,37100,12845,253,South-Eastern Asia,Asia
THA,30,27,8,0,37100,12845,253,South-Eastern Asia,Asia
THA,31,64,34,0,37100,12845,253,South-Eastern Asia,Asia
THA,32,112,48,1,37100,12845,253,South-Eastern Asia,Asia
THA,33,41,12,0,37100,12845,253,South-Eastern Asia,Asia
THA,34,5,1,0,37100,12845,253,South-Eastern Asia,Asia
THA,35,14,13,0,37100,12845,253,South-Eastern Asia,Asia
THA,36,43,18,0,37100,12845,253,South-Eastern Asia,Asia
THA,37,29,13,2,37100,12845,253,South-Eastern Asia,Asia
THA,38,52,25,0,37100,12845,253,South-Eastern Asia,Asia
THA,39,14,9,1,37100,12845,253,South-Eastern Asia,Asia
THA,40,16,5,0,37100,12845,253,South-Eastern Asia,Asia
THA,41,28,11,0,37100,12845,253,South-Eastern Asia,Asia
THA,42,44,17,0,37100,12845,253,South-Eastern Asia,Asia
THA,43,25,11,0,37100,12845,253,South-Eastern Asia,Asia
THA,44,12,5,0,37100,12845,253,South-Eastern Asia,Asia
THA,45,58,28,0,37100,12845,253,South-Eastern Asia,Asia
THA,46,29,11,0,37100,12845,253,South-Eastern Asia,Asia
THA,47,18,8,0,37100,12845,253,South-Eastern Asia,Asia
THA,48,244,138,4,37100,12845,253,South-Eastern Asia,Asia
THA,49,4,2,0,37100,12845,253,South-Eastern Asia,Asia
THA,50,20,15,0,37100,12845,253,South-Eastern Asia,Asia
THA,51,73,35,0,37100,12845,253,South-Eastern Asia,Asia
THA,52,67,30,0,37100,12845,253,South-Eastern Asia,Asia
THA,53,54,32,0,37100,12845,253,South-Eastern Asia,Asia
THA,54,17,11,0,37100,12845,253,South-Eastern Asia,Asia
THA,55,21,9,0,37100,12845,253,South-Eastern Asia,Asia
THA,56,15,7,0,37100,12845,253,South-Eastern Asia,Asia
THA,57,8,3,0,37100,12845,253,South-Eastern Asia,Asia
THA,58,16,12,0,37100,12845,253,South-Eastern Asia,Asia
THA,59,42,25,1,37100,12845,253,South-Eastern Asia,Asia
THA,60,53,16,0,37100,12845,253,South-Eastern Asia,Asia
THA,61,36,19,0,37100,12845,253,South-Eastern Asia,Asia
THA,62,16,5,0,37100,12845,253,South-Eastern Asia,Asia
THA,63,4,2,0,37100,12845,253,South-Eastern Asia,Asia
THA,64,192,95,1,37100,12845,253,South-Eastern Asia,Asia
THA,65,51,12,0,37100,12845,253,South-Eastern Asia,Asia
THA,66,19,9,0,37100,12845,253,South-Eastern Asia,Asia
THA,67,56,29,0,37100,12845,253,South-Eastern Asia,Asia
THA,68,26,12,0,37100,12845,253,South-Eastern Asia,Asia
THA,69,155,72,0,37100,12845,253,South-Eastern Asia,Asia
THA,70,90,51,0,37100,12845,253,South-Eastern Asia,Asia
THA,71,54,32,0,37100,12845,253,South-Eastern Asia,Asia
THA,72,67,33,0,37100,12845,253,South-Eastern Asia,Asia
THA,73,26,13,0,37100,12845,253,South-Eastern Asia,Asia
THA,74,10,7,0,37100,12845,253,South-Eastern Asia,Asia
THA,75,25,4,0,37100,12845,253,South-Eastern Asia,Asia
THA,76,28,12,0,37100,12845,253,South-Eastern Asia,Asia
THA,77,4,2,0,37100,12845,253,South-Eastern Asia,Asia
TLS,1,17,4,0,1073,227,4,South-Eastern Asia,Asia
TLS,2,4,2,0,1073,227,4,South-Eastern Asia,Asia
TLS,3,5,1,0,1073,227,4,South-Eastern Asia,Asia
TLS,4,4,3,0,1073,227,4,South-Eastern Asia,Asia
TLS,5,6,3,0,1073,227,4,South-Eastern Asia,Asia
TLS,6,5,3,0,1073,227,4,South-Eastern Asia,Asia
TLS,7,48,15,0,1073,227,4,South-Eastern Asia,Asia
TLS,8,2,2,0,1073,227,4,South-Eastern Asia,Asia
TLS,9,8,5,0,1073,227,4,South-Eastern Asia,Asia
TLS,10,2,2,0,1073,227,4,South-Eastern Asia,Asia
TLS,11,4,2,0,1073,227,4,South-Eastern Asia,Asia
TLS,12,5,3,0,1073,227,4,South-Eastern Asia,Asia
TLS,13,7,2,0,1073,227,4,South-Eastern Asia,Asia
TGO,1,56,24,3,1209,435,15,Western Africa,Africa
TGO,2,14,3,0,1209,435,15,Western Africa,Africa
TGO,3,11,7,0,1209,435,15,Western Africa,Africa
TGO,4,10,2,0,1209,435,15,Western Africa,Africa
TGO,5,3,2,0,1209,435,15,Western Africa,Africa
TKL,1,184,84,12,806,372,68,Polynesia,Oceania
TKL,2,183,94,12,806,372,68,Polynesia,Oceania
TKL,3,130,65,7,806,372,68,Polynesia,Oceania
TON,1,12,7,0,1611,435,12,Polynesia,Oceania
TON,2,4,2,0,1611,435,12,Polynesia,Oceania
TON,3,0,0,0,1611,435,12,Polynesia,Oceania
TON,4,37,14,0,1611,435,12,Polynesia,Oceania
TON,5,4,4,0,1611,435,12,Polynesia,Oceania
TTO,1,8,4,1,2717,967,64,Caribbean,Americas
TTO,2,2,1,0,2717,967,64,Caribbean,Americas
TTO,3,4,2,0,2717,967,64,Caribbean,Americas
TTO,4,0,0,0,2717,967,64,Caribbean,Americas
TTO,5,16,5,3,2717,967,64,Caribbean,Americas
TTO,6,0,0,0,2717,967,64,Caribbean,Americas
TTO,7,1,1,0,2717,967,64,Caribbean,Americas
TTO,8,55,19,0,2717,967,64,Caribbean,Americas
TTO,9,1,0,0,2717,967,64,Caribbean,Americas
TTO,10,24,5,0,2717,967,64,Caribbean,Americas
TTO,11,0,0,0,2717,967,64,Caribbean,Americas
TTO,12,4,1,0,2717,967,64,Caribbean,Americas
TTO,13,2,0,0,2717,967,64,Caribbean,Americas
TTO,14,1121,331,19,2717,967,64,Caribbean,Americas
TTO,15,3,1,0,2717,967,64,Caribbean,Americas
TUN,1,21,10,0,10057,3751,43,Northern Africa,Africa
TUN,2,44,19,0,10057,3751,43,Northern Africa,Africa
TUN,3,7,5,0,10057,3751,43,Northern Africa,Africa
TUN,4,252,207,6,10057,3751,43,Northern Africa,Africa
TUN,5,348,261,4,10057,3751,43,Northern Africa,Africa
TUN,6,119,23,0,10057,3751,43,Northern Africa,Africa
TUN,7,21,12,0,10057,3751,43,Northern Africa,Africa
TUN,8,68,21,0,10057,3751,43,Northern Africa,Africa
TUN,9,45,17,0,10057,3751,43,Northern Africa,Africa
TUN,10,22,6,0,10057,3751,43,Northern Africa,Africa
TUN,11,181,37,1,10057,3751,43,Northern Africa,Africa
TUN,12,38,13,0,10057,3751,43,Northern Africa,Africa
TUN,13,32,15,0,10057,3751,43,Northern Africa,Africa
TUN,14,0,0,0,10057,3751,43,Northern Africa,Africa
TUN,15,144,64,0,10057,3751,43,Northern Africa,Africa
TUN,16,126,54,0,10057,3751,43,Northern Africa,Africa
TUN,17,401,183,0,10057,3751,43,Northern Africa,Africa
TUN,18,8,3,0,10057,3751,43,Northern Africa,Africa
TUN,19,10,4,0,10057,3751,43,Northern Africa,Africa
TUN,20,197,55,0,10057,3751,43,Northern Africa,Africa
TUN,21,59,18,0,10057,3751,43,Northern Africa,Africa
TUN,22,33,11,0,10057,3751,43,Northern Africa,Africa
TUN,23,736,282,5,10057,3751,43,Northern Africa,Africa
TUN,24,89,42,0,10057,3751,43,Northern Africa,Africa
TUR,1,322,155,0,77354,22594,306,Western Asia,Asia
TUR,2,110,41,1,77354,22594,306,Western Asia,Asia
TUR,3,82,22,0,77354,22594,306,Western Asia,Asia
TUR,4,740,234,3,77354,22594,306,Western Asia,Asia
TUR,5,98,31,0,77354,22594,306,Western Asia,Asia
TUR,6,343,85,0,77354,22594,306,Western Asia,Asia
TUR,7,71,30,0,77354,22594,306,Western Asia,Asia
TUR,8,75,29,0,77354,22594,306,Western Asia,Asia
TUR,9,117,49,1,77354,22594,306,Western Asia,Asia
TUR,10,2686,634,3,77354,22594,306,Western Asia,Asia
